鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
楊梅區,房地(土地+建物),青山一街121~150號,31.57,都市：其他:住宅區,,,1100309,土地1建物1車位0,一層，見其他登記事項,十五層,住宅大樓(11層含以上有電梯),店舖、集合住宅（附屬儲藏室）,鋼筋混凝土造,1080418,182.57999999999998,0,0,0,無,有,19597000,107334,,0.0,0,,RPRPMLQJMHGGFDH38DA,116.74,0.0,8.84,有,
楊梅區,房地(土地+建物),金溪路175巷31~60號,64.0,都市：其他:住宅區,,,1100313,土地1建物1車位0,全,四層,透天厝,停車空間、住宅、樓梯間,鋼筋混凝土造,0950820,176.75,4,3,3,有,無,8200000,46393,,0.0,0,,RPRNMLRJMHGGFDH28DA,159.64,13.13,3.98,無,
楊梅區,房地(土地+建物)+車位,中山北路一段494巷31~60號,15.44,都市：其他:住宅區,,,1081125,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091218,114.62,2,2,1,有,有,4750000,41237,坡道平面,27.32,1150000,,RPSNMLRJMHGGFDH38DA,51.4,0.0,8.07,有,
楊梅區,土地,高上段391~420地號,1137.06,,特定農業區,農牧用地,1100318,土地12建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,2638,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSOMLRJMHGGFDH48DA,0.0,0.0,0.0,無,281
楊梅區,房地(土地+建物)+車位,裕成南路361~390號,11.54,,山坡地保育區,丙種建築用地,1100326,土地2建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861224,60.120000000000005,1,1,1,有,有,1100000,18297,坡道平面,18.19,0,,RPOPMLRJMHGGFDH18DA,25.5,0.0,4.34,有,
新屋區,房地(土地+建物),赤欄里3鄰赤牛欄1~30號,1049.0,,特定農業區,農牧用地,1091107,土地1建物1車位0,全,二層,透天厝,自用農舍,加強磚造,0821027,171.21,5,2,2,有,無,8580000,50114,,0.0,0,,RPOOMLSJMHGGFDH18DA,171.21,0.0,0.0,無,
楊梅區,土地,甡甡段841~870地號,100.99,都市：其他:農業區,,,1100222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2920000,28914,,0.0,0,,RPUNMLPJMHGGFDH38DA,0.0,0.0,0.0,無,282
楊梅區,房地(土地+建物),高鐵南路七段511~540號,93.34,,一般農業區,甲種建築用地,1100202,土地1建物1車位0,全,三層,透天厝,集合住宅,鋼筋混凝土造,1090827,181.79,4,2,4,有,無,10000000,55009,,0.0,0,,RPTNMLLJMHGGFDH87DA,158.52,0.0,23.27,無,
楊梅區,土地,草湳坡段草湳坡小段1~30地號,299.26,都市：其他:乙種工業區,,,1100306,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14700000,49121,,0.0,0,,RPVPMLLMLHGGFDH48DA,0.0,0.0,0.0,無,283
楊梅區,房地(土地+建物),三民路二段94巷1~30號,39.51,,山坡地保育區,丙種建築用地,1100222,土地3建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850603,112.17,3,2,2,有,有,3700000,32986,,0.0,0,,RPWPMLLMLHGGFDH58DA,80.28,0.34,9.49,有,
