編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXOMLKMLHGGFBG18DA,,167.94,住家用,鋼筋混凝土造,109年10月12日,三層,一層 二層 三層
RPTNMLPJLHGGFBG87DA,3,43.45,集合住宅,鋼骨鋼筋混凝土造,106年12月21日,二十九層,三層
RPTNMLPJLHGGFBG87DA,3,35.28,本共用部分之項目有：停車空間、大廳、供管委員會使用空間、中繼機房、機電梯間、機房、水箱等７項,鋼骨鋼筋混凝土造,106年12月21日,二十九層,
RPTOMLQLLHGGFBG28DA,3,51.87,集合住宅,鋼骨鋼筋混凝土造,106年12月21日,二十九層,八層
RPTOMLQLLHGGFBG28DA,3,42.06,本共用部分之項目有：停車空間、大廳、供管委員會使用空間、中繼機房、機電梯間、機房、水箱等７項,鋼骨鋼筋混凝土造,106年12月21日,二十九層,
RPUOMLLKLHGGFBG77DA,3,76.23,集合住宅,鋼筋混凝土造,107年4月27日,二十三層,十六層
RPUOMLLKLHGGFBG77DA,3,55.06,本共有部分項目：停車空間、公共服務空間、管理委員會使用空間、梯廳、樓梯間、水箱、機房、陽台、緊急發電機、車道、電信室、台電配電室、排煙室、防災中心、汽車坡道、汙水機房、雨水回收機房、幫浦區、消防幫浦機房、電梯機房等二十項。,鋼筋混凝土造,107年4月27日,二十三層,
RPUOMLLKLHGGFBG77DA,3,13.84,本共有部份項目：停車空間等１項,鋼筋混凝土造,107年4月27日,二十三層,
RPSNMLQJMHGGFAG87DA,22,164.00,住家用,鋼筋混凝土造,88年2月11日,三層,一層 二層 三層
RPQPMLLMLHGGFAG57DA,7,132.88,住家用,鋼筋混凝土造,103年4月21日,三層,一層 二層 三層 屋頂突出物
RPQPMLLMLHGGFAG57DA,7,132.88,住家用,鋼筋混凝土造,103年4月21日,三層,一層 二層 三層 屋頂突出物
RPQNMLMJMHGGFAG27DA,39,104.00,住家用,鋼筋混凝土加強磚造,70年12月17日,二層,一層 二層
RPPNMLNJMHGGFAG27DA,1,155.23,住家用,鋼筋混凝土造,109年5月1日,三層,一層 二層 三層
RPOOMLPJMHGGFAG47DA,40,14.89,公共設施,鋼筋混凝土造,70年8月11日,七層,
RPOOMLPJMHGGFAG47DA,40,51.94,住家用,鋼筋混凝土造,70年8月11日,七層,六層
RPWOMLRKLHGGFAG48DA,26,188.88,住家用,鋼筋混凝土造,83年11月5日,三層,一層 二層 三層
RPQNMLMJLHGGFAG17DA,77,66.80,住家用,木造,32年11月1日,一層,一層 騎樓
RPUOMLQLLHGGFAG28DA,41,90.24,住家用,鋼筋混凝土造,69年2月4日,四層,四層
RPQOMLLKLHGGFAG27DA,27,106.41,住家用,鋼筋混凝土造,83年1月22日,四層,三層 四層
RPQOMLLKLHGGFAG27DA,27,37.03,私設防空避難室﹙共同使用部份﹚,鋼筋混凝土造,83年1月22日,四層,
RPRNMLTLLHGGFAG18DA,1,151.95,住家用,鋼筋混凝土造,109年5月22日,三層,一層 二層 三層
RPUNMLRKLHGGFAG18DA,26,181.15,住家用,鋼筋混凝土造,84年9月6日,四層,一層 二層 三層 四層
RPQNMLQJMHGGFAG67DA,44,91.59,住家用,鋼筋混凝土加強磚造,66年1月8日,二層,一層 二層
RPXOMLLMLHGGFAG18DA,12,193.77,住家用,鋼骨鋼筋混凝土造,98年7月30日,三層,一層 二層 三層
RPPNMLSJMHGGFAG77DA,16,177.91,住家用,鋼筋混凝土造,93年8月18日,三層,一層 二層 三層
RPOPMLQJMHGGFAG67DA,1,215.97,住宅、樓梯間,鋼筋混凝土造,108年6月24日,三層,一層 二層 三層 見其他登記事項
RPQNMLSJMHGGFAG87DA,,99.51,住家用,鋼筋混凝土造,,五層,二層
RPVOMLPKLHGGFBG28DA,32,1.01,自用儲藏室,鋼筋混凝土加強磚造,78年1月31日,一層,
RPVOMLPKLHGGFBG28DA,32,22.80,商業用,鋼造,78年2月4日,一層,
RPQQMLTLLHGGFBG48DA,12,221.38,住家用,鋼筋混凝土造,97年9月11日,四層,一層 二層 三層 四層
RPOQMLTLLHGGFBG28DA,5,60.25,集合住宅,鋼筋混凝土（ＲＣ）,104年11月26日,十二層,五層
