編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXNMLTLLHGGFAD48DA,3,231.82,見其他登記事項,見其他登記事項,107年5月29日,二十四層,七層
RPXNMLTLLHGGFAD48DA,3,113.73,見其他登記事項,見其他登記事項,107年5月29日,二十四層,
RPXNMLTLLHGGFAD48DA,3,38.12,見其他登記事項,見其他登記事項,107年5月29日,二十四層,
RPVOMLKMLHGGFAD57DA,28,26.27,住家用,鋼筋混凝土造,82年5月15日,五層,三層
RPVOMLKMLHGGFAD57DA,28,2.72,儲藏室,鋼筋混凝土造,82年5月15日,五層,地下層
RPVOMLKMLHGGFAD57DA,28,2.42,共有部分,鋼筋混凝土造,82年5月15日,五層,
RPVOMLKMLHGGFAD57DA,28,2.85,共有部分,鋼筋混凝土造,82年5月15日,五層,
RPQOMLKMLHGGFAD07DA,4,178.64,見其他登記事項,見其他登記事項,106年8月17日,二十五層,二十五層
RPQOMLKMLHGGFAD07DA,4,107.17,見其他登記事項,見其他登記事項,106年8月17日,二十五層,
RPQOMLKMLHGGFAD07DA,4,35.01,見其他登記事項,見其他登記事項,106年8月17日,二十五層,
RPTOMLKMLHGGFAD37DA,21,99.79,共有部分,鋼筋混凝土造,89年4月6日,二十三層,
RPTOMLKMLHGGFAD37DA,21,243.76,見其他登記事項,鋼筋混凝土造,89年4月6日,二十三層,二十三層
RPTOMLKMLHGGFAD37DA,21,40.43,見其他登記事項,鋼筋混凝土造,89年4月6日,二十三層,
RPOQMLLMLHGGFAD17DA,29,10.36,共有部分,鋼筋混凝土造,81年6月11日,七層,
RPOQMLLMLHGGFAD17DA,29,16.08,住家用,鋼筋混凝土造,81年6月11日,七層,四層
RPPNMLLMLHGGFAD96DA,4,.42,見其他登記事項,見其他登記事項,106年1月24日,二十六層,一層
RPPNMLLMLHGGFAD96DA,4,.28,見其他登記事項,見其他登記事項,106年1月24日,二十六層,一層
RPPNMLLMLHGGFAD96DA,4,60.20,見其他登記事項,見其他登記事項,106年1月24日,二十層,五層
RPPNMLLMLHGGFAD96DA,4,.00,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPPNMLLMLHGGFAD96DA,4,55.71,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPPNMLLMLHGGFAD96DA,4,.00,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPVPMLPJKIPFFBD78DA,5,.31,健身休閒中心,鋼筋混凝土造,104年8月11日,一層,一層 地下一層
RPVPMLPJKIPFFBD78DA,5,1.22,本共有部分之項目有管委會使用空間、機電空間、受電室、警衛室、門廊等５項。,鋼筋混凝土造,104年8月11日,一層,
RPVPMLPJKIPFFBD78DA,,293.60,集合住宅、停車空間,鋼筋混凝土造,109年9月24日,四層,一層 二層 三層 四層 屋頂突出物
RPVPMLPJKIPFFBD78DA,,.06,本共有部分之項目有管委會使用空間等乙項,鋼筋混凝土造,109年9月24日,一層,
RPQPMLPJKIPFFBD28DA,2,.16,健身休閒中心,鋼筋混凝土造,104年8月11日,一層,一層 地下一層
RPQPMLPJKIPFFBD28DA,2,.16,健身休閒中心,鋼筋混凝土造,104年8月11日,一層,一層 地下一層
RPQPMLPJKIPFFBD28DA,2,.61,本共有部分之項目有管委會使用空間、機電空間、受電室、警衛室、門廊等５項。,鋼筋混凝土造,104年8月11日,一層,
RPQPMLPJKIPFFBD28DA,2,.61,本共有部分之項目有管委會使用空間、機電空間、受電室、警衛室、門廊等５項。,鋼筋混凝土造,104年8月11日,一層,
