鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
北區,房地(土地+建物)+車位,德化街481~510號,45.42,都市：其他:第二種住宅區,,,1091028,土地2建物1車位2,十九層,二十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080321,296.95,4,3,2,有,有,24680000,92528,坡道平面,58.32,2600000,,RPRNMLKMLHGGFBB96DA,138.36,7.35,14.27,有,
北屯區,房地(土地+建物)+車位,松竹路一段871~900號,20.59,都市：其他:第一種商業區,,,1100227,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1041123,167.66,3,2,2,有,有,12660000,75510,坡道平面,0.0,0,,RPOOMLKMLHGGFBB76DA,84.06,2.64,9.41,有,
北區,房地(土地+建物),中山路361~390號,4.95,都市：其他:第一種商業區,,,1100304,土地1建物1車位0,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840113,38.089999999999996,1,1,1,有,有,2080000,54608,,0.0,0,,RPOQMLLMLHGGFBB07DA,23.68,0.0,3.65,有,
南屯區,房地(土地+建物)+車位,大芳街61~90號,241.97,都市：其他:第一種住宅區,,,1100207,土地2建物1車位3,全,五層,透天厝,住宅、水箱,鋼筋混凝土造,0870121,653.4200000000001,7,5,5,有,有,59000000,90294,坡道平面,0.0,0,,RPROMLTJKHGGFCB67DA,424.85,32.46,0.0,有,
南屯區,房地(土地+建物)+車位,忠勇路61~90號,26.44,都市：其他:第三之二種住宅區,,,1100202,土地2建物1車位2,五層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050817,216.68,3,2,2,有,有,14150000,65304,坡道平面,0.0,2600000,,RPOOMLSKKHGGFCB37DA,88.68,16.63,0.0,有,
西屯區,房地(土地+建物)+車位,洛陽路125巷31~60號,17.84,都市：其他:第三之二種住宅區,,,1100221,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880430,119.44,2,1,1,有,有,10380000,86906,坡道平面,0.0,1500000,其他增建；,RPUNMLLLKHGGFCB27DA,64.46,6.49,0.0,有,
南屯區,房地(土地+建物)+車位,大墩四街151~180號,28.48,都市：其他:第二種住宅區,,,1100227,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820816,151.91,3,2,2,有,有,9470000,62344,坡道機械,0.0,900000,,RPTNMLRLKHGGFCB77DA,102.24,6.32,0.0,有,
南屯區,房地(土地+建物)+車位,河南路四段511~540號,12.13,都市：其他:第五種住宅區,,,1100228,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090722,149.37,3,2,2,有,有,17380000,129731,坡道平面,28.89,1750000,,RPWNMLSLKHGGFCB18DA,67.59,11.65,0.0,有,0014
西屯區,房地(土地+建物)+車位,長安路二段197巷1~30號,29.84,都市：其他:第二種住宅區,,,1100301,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1060814,152.12,3,2,2,有,有,12360000,90192,坡道平面,31.71,1500000,,RPRNMLLJLHGGFCB86DA,68.87,9.68,0.0,有,0015
西屯區,房地(土地+建物),重慶路301~330號,10.33,都市：其他:第一種商業區,,,1100302,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840401,95.94,3,2,1,有,有,6460000,67334,,0.0,0,其他增建；,RPWTMLMJLHGGFCB08DA,64.52,10.3,0.0,有,
