交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),台北市文山區文山區福興路31~60號,1020410,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),-1,107.51,3,2,2,有,無,9900000,92084,0,068
房地(土地+建物),福興路31~60號,1100310,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),-1,107.51,4,2,2,有,無,13140000,122221,0,068
房地(土地+建物),臺北市文山區木新路三段50巷10弄1~30號,1020902,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),0,63.65,0,0,0,無,有,9500000,149254,0,069
房地(土地+建物),木新路三段50巷10弄1~30號,1100302,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),5,63.65,2,1,1,有,有,10900000,171249,0,069
房地(土地+建物),臺北市萬華區中華路二段504巷1~30號,1040602,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),0,59.84,2,2,1,有,有,10300000,172126,0,070
房地(土地+建物),中華路二段504巷1~30號,1100302,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),42,59.84,2,2,1,有,有,10500000,175468,0,070
房地(土地+建物),臺北市萬華區康定路91~120號,1050520,土地1建物1車位0,十三層,二十六層,套房(1房1廳1衛),0,58.31,1,1,1,有,無,11780000,202024,0,071
房地(土地+建物),康定路91~120號,1100320,土地1建物1車位0,十三層,二十六層,住宅大樓(11層含以上有電梯),5,58.31,1,0,1,有,有,11700000,200652,0,071
房地(土地+建物),臺北市萬華區萬大路493巷48弄1~30號,1081225,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),33,106.01,3,2,2,有,無,5500387,51886,0,072
房地(土地+建物),萬大路493巷48弄1~30號,1100225,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),34,106.01,3,2,2,有,無,15000000,141496,0,072
房地(土地+建物),臺北市中山區龍江路397巷31~60號,1050601,土地6建物1車位0,三層,五層,公寓(5樓含以下無電梯),37,105.31,3,2,2,有,無,16630000,157915,0,073
房地(土地+建物),龍江路397巷31~60號,1100301,土地6建物1車位0,三層,五層,公寓(5樓含以下無電梯),41,105.31,3,2,2,有,無,20200000,191815,0,073
車位,台北市內湖區港墘路127巷1~30號,1011110,土地0建物0車位1,地下二層，地下三層,十五層,其他,15,44.26,0,0,0,有,有,1900000,,0,074
車位,臺北市內湖區港墘路127巷1~30號,1020810,土地0建物0車位1,地下二層，地下三層,十五層,其他,16,44.26,0,0,0,有,有,2050000,,2050000,074
車位,臺北市內湖區港墘路127巷1~30號,1021210,土地0建物0車位1,地下二層，地下三層,十五層,其他,16,44.26,0,0,0,有,無,2100000,,2100000,074
車位,臺北市內湖區港墘路127巷1~30號,1030710,土地0建物0車位1,地下二層，地下三層,十五層,其他,17,44.26,0,0,0,有,有,1980000,,1980000,074
車位,臺北市內湖區港墘路127巷1~30號,1041010,土地0建物0車位1,地下二層，地下三層,十五層,其他,18,44.26,0,0,0,有,有,1800000,,1800000,074
車位,臺北市內湖區港墘路127巷1~30號,1080310,土地0建物0車位1,地下二層，地下三層,十五層,其他,22,44.26,0,0,0,有,有,2500000,,2500000,074
車位,臺北市內湖區港墘路127巷1~30號,1080610,土地0建物0車位1,地下二層，地下三層,十五層,其他,22,44.26,0,0,0,有,有,2050000,,2050000,074
車位,臺北市內湖區港墘路127巷1~30號,1081010,土地0建物0車位2,地下二層，地下三層,十五層,其他,22,75.87,0,0,0,有,有,4300000,,4300000,074
車位,臺北市內湖區港墘路127巷1~30號,1090210,土地0建物0車位1,地下二層，地下三層,十五層,其他,22,37.93,0,0,0,有,有,2000000,,2000000,074
車位,港墘路127巷1~30號,1091210,土地1建物1車位1,地下二層，地下三層,十五層,其他,23,42.15,0,0,0,有,有,2500000,,2500000,074
車位,港墘路127巷1~30號,1100310,土地1建物1車位1,地下二層，地下三層,十五層,其他,24,44.26,0,0,0,有,有,2400000,,2400000,074
車位,內湖路二段235巷1~30號,1100323,土地1建物1車位1,地下二層,十一層,其他,14,34.11,0,0,0,有,有,2550000,,2550000,075
車位,內湖路二段235巷1~30號,1100323,土地1建物1車位1,地下二層,十一層,其他,14,34.11,0,0,0,有,有,2550000,,2550000,075
房地(土地+建物),臺北市中山區林森北路271~300號,1060416,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),0,54.27,1,1,1,有,有,3600000,66335,0,076
房地(土地+建物),林森北路271~300號,1100316,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),44,54.27,2,1,1,有,有,9560000,176156,0,076
房地(土地+建物)+車位,臺北市中山區植福路286巷1~30號,1041219,土地1建物1車位3,二十層,四十二層,住宅大樓(11層含以上有電梯),1,586.8,0,0,0,無,有,314410000,535804,0,077
房地(土地+建物)+車位,植福路286巷1~30號,1100119,土地1建物1車位3,二十層,四十二層,住宅大樓(11層含以上有電梯),6,146.71,3,2,2,有,有,84190000,573892,2684000,077
房地(土地+建物)+車位,植福路286巷1~30號,1100119,土地1建物1車位3,二十層,四十二層,住宅大樓(11層含以上有電梯),6,88.02000000000001,3,2,2,有,有,50510000,573847,1611000,077
房地(土地+建物)+車位,臺北市中山區林森北路331~360號,1021112,土地1建物1車位1,七層,二十四層,住宅大樓(11層含以上有電梯),0,230.72,4,2,2,有,有,49500000,229589,2650000,079
房地(土地+建物)+車位,臺北市中山區林森北路331~360號,1060512,土地1建物1車位1,七層,二十四層,住宅大樓(11層含以上有電梯),4,230.72,3,2,2,有,有,51000000,221047,0,079
房地(土地+建物)+車位,林森北路331~360號,1100312,土地1建物1車位1,七層,二十四層,住宅大樓(11層含以上有電梯),7,230.72,4,2,2,有,有,52000000,242576,2500000,079
房地(土地+建物),林森北路557巷1~30號,1020601,土地1建物1車位0,四層,九層,套房(1房1廳1衛),3,69.63,1,1,1,有,有,14300000,205371,0,080
房地(土地+建物),林森北路557巷1~30號,1100301,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),11,69.63,1,1,1,有,有,15200000,218297,0,080
房地(土地+建物),臺北市南港區富康街72巷1~30號,1021020,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),-1,116.97,3,2,2,有,無,18420000,157476,0,081
房地(土地+建物),富康街72巷1~30號,1100220,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),-1,116.97,3,2,2,有,無,18660000,159528,0,081
房地(土地+建物),臺北市北投區石牌路二段343巷1~30號,1041202,土地1建物1車位0,四層,六層,套房(1房1廳1衛),17,40.44,1,2,1,有,無,8000000,197824,0,082
房地(土地+建物),石牌路二段343巷1~30號,1100302,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),22,40.44,1,1,1,有,無,8600000,212661,0,082
房地(土地+建物),臺北市士林區重慶北路四段211~240號,1060421,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),32,197.32,8,1,3,有,有,25000000,126698,0,083
房地(土地+建物),重慶北路四段211~240號,1100221,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),36,197.32,8,0,3,有,有,22920000,116156,0,083
房地(土地+建物),臺北市北投區大度路三段301巷28弄1~30號,1040823,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),29,90.85,3,2,2,有,無,6800000,74849,0,084
房地(土地+建物),大度路三段301巷28弄1~30號,1100223,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),34,90.85,3,2,2,有,無,8200000,90259,0,084
房地(土地+建物),臺北市士林區中山北路七段14巷1~30號,1030201,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),36,104.96,3,2,2,有,有,21500000,204840,0,085
房地(土地+建物),中山北路七段14巷1~30號,1100301,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),43,104.96,3,2,2,有,無,21500000,204840,0,085
房地(土地+建物),臺北市大安區復興南路二段151巷1~30號,1040308,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),-1,122.14,4,2,2,有,有,26000000,212870,0,086
房地(土地+建物),復興南路二段151巷1~30號,1100308,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),-1,122.14,3,2,2,有,有,30380000,248731,0,086
房地(土地+建物)+車位,臺北市萬華區西園路二段281巷1~30號,1031225,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),14,159.51999999999998,3,1,2,有,有,35000000,219408,0,087
房地(土地+建物)+車位,西園路二段281巷1~30號,1100225,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),21,159.51999999999998,3,2,2,有,有,18900000,118480,2500000,087
房地(土地+建物),臺北市中山區松江路194巷31~60號,1060517,土地3建物1車位0,六層,六層,華廈(10層含以下有電梯),40,119.59,2,2,1,有,無,23500000,196505,0,088
房地(土地+建物),松江路194巷31~60號,1100317,土地3建物1車位0,六層,六層,華廈(10層含以下有電梯),44,119.59,3,1,2,有,無,26000000,217409,0,088
房地(土地+建物),台北市中山區敬業一路181~210號,1011014,土地1建物1車位0,五層,九層,套房(1房1廳1衛),5,54.73,1,1,1,有,有,15800000,288690,0,089
房地(土地+建物),敬業一路181~210號,1020614,土地1建物1車位0,五層,九層,華廈(10層含以下有電梯),5,54.73,1,1,1,有,有,18680000,341312,0,089
房地(土地+建物),敬業一路181~210號,1100314,土地1建物1車位0,五層,九層,華廈(10層含以下有電梯),13,54.73,1,1,1,有,有,15880000,290152,0,089
房地(土地+建物)+車位,臺北市南港區市民大道八段361~390號,1030626,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),24,199.66000000000003,3,2,1,有,有,29250000,146506,0,090
房地(土地+建物)+車位,市民大道八段361~390號,1100126,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),30,199.66000000000003,3,2,1,有,有,33480000,205188,2000000,090
房地(土地+建物),臺北市北投區中山路1~30號,1050324,土地1建物1車位0,十二層,二十五層,住宅大樓(11層含以上有電梯),13,101.1,2,1,1,有,有,18000000,178042,0,091
房地(土地+建物),中山路1~30號,1100324,土地1建物1車位0,十二層,二十五層,住宅大樓(11層含以上有電梯),18,101.1,2,1,1,有,有,18280000,180811,0,091
房地(土地+建物),台北市大安區和平東路三段91~120號,1011019,土地2建物1車位0,三層,十二層,套房(1房1廳1衛),9,33.35,1,1,1,有,有,8300000,248876,0,092
房地(土地+建物),台北市大安區和平東路三段91~120號,1020519,土地2建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),9,33.35,1,3,1,有,有,9990000,299550,0,092
房地(土地+建物),和平東路三段91~120號,1100319,土地2建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),17,33.35,1,1,1,有,有,10750000,322339,0,092
房地(土地+建物)+車位,台北市大安區忠孝東路三段248巷19弄31~60號,1011115,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),0,86.04,1,1,1,有,無,21370000,248373,2200000,093
房地(土地+建物)+車位,忠孝東路三段248巷19弄31~60號,1100315,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),9,86.04,2,2,1,有,有,21900000,254533,2200000,093
車位,臺北市士林區中山北路七段81巷1~30號,1030720,土地0建物0車位2,地下三層,十九層,其他,22,74.82,0,0,0,有,無,4150000,,4150000,094
車位,臺北市士林區中山北路七段81巷1~30號,1030720,土地0建物0車位1,地下三層,十九層,其他,22,37.41,0,0,0,有,有,2550000,,2550000,094
車位,臺北市士林區中山北路七段81巷1~30號,1030720,土地0建物0車位1,地下三層,十九層,其他,22,37.41,0,0,0,有,有,2120000,,2120000,094
車位,臺北市士林區中山北路七段81巷1~30號,1030820,土地0建物0車位1,地下三層,十九層,其他,22,37.41,0,0,0,有,有,2350000,,2350000,094
車位,臺北市士林區中山北路七段81巷1~30號,1030820,土地0建物0車位1,地下三層,十九層,其他,22,37.41,0,0,0,有,有,2250000,,2250000,094
車位,臺北市士林區中山北路七段81巷1~30號,1030820,土地0建物0車位1,地下三層,十九層,其他,22,37.41,0,0,0,有,有,2300000,,2300000,094
車位,臺北市士林區中山北路七段81巷1~30號,1030820,土地0建物0車位1,地下三層,十九層,其他,22,37.41,0,0,0,有,有,2100000,,2100000,094
車位,臺北市士林區中山北路七段81巷1~30號,1030820,土地0建物0車位1,地下三層,十九層,其他,22,37.41,0,0,0,有,有,2600000,,2600000,094
車位,臺北市士林區中山北路七段81巷1~30號,1030820,土地0建物0車位1,地下三層,十九層,其他,22,37.41,0,0,0,有,有,2600000,,2600000,094
車位,臺北市士林區中山北路七段81巷1~30號,1030920,土地0建物0車位1,地下三層,十九層,其他,22,37.41,0,0,0,有,有,2600000,,2600000,094
車位,臺北市士林區中山北路七段81巷1~30號,1030920,土地0建物0車位1,地下三層,十九層,其他,22,37.41,0,0,0,有,有,2600000,,2600000,094
車位,臺北市士林區中山北路七段81巷1~30號,1031020,土地0建物0車位1,地下三層,十九層,其他,22,37.41,0,0,0,有,有,2650000,,2650000,094
車位,臺北市士林區中山北路七段81巷1~30號,1031020,土地0建物0車位1,地下三層,十九層,其他,22,37.41,0,0,0,有,有,2300000,,2300000,094
車位,臺北市士林區中山北路七段81巷1~30號,1031020,土地0建物0車位1,地下三層,十九層,其他,22,37.41,0,0,0,有,有,2200000,,2200000,094
車位,臺北市士林區中山北路七段81巷1~30號,1031120,土地0建物0車位1,地下三層,十九層,其他,22,37.23,0,0,0,有,有,2606000,,2606000,094
車位,臺北市士林區中山北路七段81巷1~30號,1031220,土地0建物0車位1,地下三層,十九層,其他,22,37.41,0,0,0,有,有,2200000,,2200000,094
車位,臺北市士林區中山北路七段81巷1~30號,1040120,土地0建物0車位1,地下三層,十九層,其他,22,37.41,0,0,0,有,有,2750000,,2750000,094
車位,臺北市士林區中山北路七段81巷1~30號,1040320,土地0建物0車位1,地下三層,十九層,其他,22,37.23,0,0,0,有,有,2750000,,2750000,094
車位,臺北市士林區中山北路七段81巷1~30號,1040420,土地0建物0車位1,地下三層,十九層,其他,22,37.41,0,0,0,有,有,2750000,,2750000,094
車位,臺北市士林區中山北路七段81巷1~30號,1040420,土地0建物0車位1,地下三層,十九層,其他,22,37.41,0,0,0,有,有,2750000,,2750000,094
車位,臺北市士林區中山北路七段81巷1~30號,1040620,土地0建物0車位17,地下三層,十九層,其他,23,635.9399999999999,0,0,0,有,有,53640000,,53640000,094
車位,臺北市士林區中山北路七段81巷1~30號,1041220,土地0建物0車位1,地下三層,十九層,其他,23,37.41,0,0,0,有,有,2800000,,2800000,094
車位,臺北市士林區中山北路七段81巷1~30號,1041220,土地0建物0車位4,地下三層,十九層,其他,23,149.64,0,0,0,有,有,6000000,,6000000,094
車位,臺北市士林區中山北路七段81巷1~30號,1050320,土地0建物0車位1,地下三層,十九層,其他,23,29.92,0,0,0,有,有,2500000,,2500000,094
車位,臺北市士林區中山北路七段81巷1~30號,1050320,土地0建物0車位1,地下三層,十九層,其他,23,29.92,0,0,0,有,有,2500000,,2500000,094
車位,臺北市士林區中山北路七段81巷1~30號,1050420,土地0建物0車位2,地下三層,十九層,其他,23,74.82,0,0,0,有,有,5100000,,5100000,094
車位,臺北市士林區中山北路七段81巷1~30號,1050520,土地0建物0車位1,地下三層,十九層,其他,23,29.92,0,0,0,有,有,2730000,,2730000,094
車位,臺北市士林區中山北路七段81巷1~30號,1050520,土地0建物0車位1,地下三層,十九層,其他,23,37.41,0,0,0,有,有,2550000,,2550000,094
車位,臺北市士林區中山北路七段81巷1~30號,1050620,土地0建物0車位1,地下三層,十九層,其他,24,29.92,0,0,0,有,無,2400000,,2400000,094
車位,臺北市士林區中山北路七段81巷1~30號,1050820,土地0建物0車位1,地下三層,十九層,其他,24,29.92,0,0,0,有,有,2400000,,2400000,094
車位,臺北市士林區中山北路七段81巷1~30號,1050920,土地0建物0車位3,地下三層,十九層,其他,24,149.64,0,0,0,有,有,7400000,,7400000,094
車位,臺北市士林區中山北路七段81巷1~30號,1051220,土地0建物0車位1,地下三層,十九層,其他,24,29.92,0,0,0,有,有,2500000,,2500000,094
車位,臺北市士林區中山北路七段81巷1~30號,1060520,土地0建物0車位2,地下三層,十九層,其他,24,74.82,0,0,0,有,有,5200000,,5200000,094
車位,臺北市士林區中山北路七段81巷1~30號,1060920,土地0建物0車位2,地下三層,十九層,其他,25,59.86,0,0,0,有,有,4800000,,4800000,094
車位,臺北市士林區中山北路七段81巷1~30號,1090220,土地0建物0車位1,地下三層,十九層,其他,27,29.92,0,0,0,有,有,2200000,,2200000,094
車位,中山北路七段81巷1~30號,1100220,土地1建物1車位1,地下三層,十九層,其他,28,37.41,0,0,0,有,有,2920000,,2920000,094
車位,中山北路七段81巷1~30號,1100320,土地1建物1車位1,地下三層,十九層,其他,28,29.92,0,0,0,有,有,2600000,,2600000,094
房地(土地+建物),臺北市信義區松山路451~480號,1061005,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),0,74.56,2,2,1,有,無,12300000,164968,0,095
房地(土地+建物),臺北市信義區松山路451~480號,1061105,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),0,74.56,2,2,1,有,無,16500000,221298,0,095
房地(土地+建物),松山路451~480號,1100305,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),-1,74.56,4,2,2,有,無,18700000,250805,0,095
房地(土地+建物),台北市士林區天母東路50巷1~30號,1011203,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),35,96.76,3,2,2,有,有,17000000,175692,0,096
房地(土地+建物),臺北市士林區天母東路50巷1~30號,1050603,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),38,96.76,2,2,2,有,有,17960000,185614,0,096
房地(土地+建物),天母東路50巷1~30號,1100303,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),43,96.76,2,2,2,有,有,20500000,211864,0,096
房地(土地+建物)+車位,臺北市松山區健康路391~420號,1030905,土地2建物1車位4,六層,十五層,住宅大樓(11層含以上有電梯),3,310.03999999999996,0,1,0,有,有,73000000,239217,6000000,097
房地(土地+建物)+車位,健康路391~420號,1100305,土地2建物1車位4,六層,十五層,住宅大樓(11層含以上有電梯),10,155.01999999999998,3,2,2,有,有,36500000,235453,0,097
車位,臺北市中山區新生北路一段91~120號,1080725,土地0建物0車位1,地下層,十二層,其他,32,38.81,0,0,0,有,無,2350000,,2350000,098
車位,新生北路一段91~120號,1100325,土地1建物1車位1,地下層,十二層,其他,33,38.81,0,0,0,有,有,2500000,,2500000,098
房地(土地+建物),臺北市中山區中山北路二段137巷31~60號,1020718,土地4建物1車位0,八層,十層,套房(1房1廳1衛),35,29.94,1,1,1,有,無,4830000,161323,0,099
房地(土地+建物),中山北路二段137巷31~60號,1100318,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),43,29.94,1,1,1,有,有,5800000,193721,0,099
車位,松江路421~450號,1091111,土地4建物1車位1,,,其他,14,19.75,0,0,0,有,有,800000,,800000,100
車位,松江路421~450號,1091211,土地4建物1車位1,,,其他,14,19.75,0,0,0,有,有,800000,,800000,100
車位,松江路421~450號,1100311,土地4建物1車位2,,,其他,14,39.5,0,0,0,有,有,1600000,,1600000,100
車位,昆明街151~180號,1100123,土地1建物1車位1,,,其他,3,27.87,0,0,0,有,有,2810000,,2810000,101
車位,昆明街151~180號,1100223,土地1建物1車位1,,,其他,3,27.87,0,0,0,有,有,2500000,,2500000,101
房地(土地+建物)+車位,臺北市大安區信義路四段265巷21弄1~30號,1070910,土地1建物1車位2,四層,七層,華廈(10層含以下有電梯),6,196.41,3,2,2,有,有,50880000,295057,4500000,102
房地(土地+建物)+車位,信義路四段265巷21弄1~30號,1091210,土地1建物1車位2,四層,七層,華廈(10層含以下有電梯),8,196.41,3,2,2,有,有,46880000,275336,3600000,102
房地(土地+建物),臺北市大安區四維路170巷31~60號,1020803,土地1建物1車位0,六層,八層,套房(1房1廳1衛),5,40.72,1,1,1,有,有,12300000,302063,0,103
房地(土地+建物),臺北市大安區四維路170巷31~60號,1060903,土地1建物1車位0,六層,八層,套房(1房1廳1衛),9,40.72,1,1,1,有,有,12660000,310904,0,103
房地(土地+建物),四維路170巷31~60號,1100303,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),12,40.72,1,1,1,有,有,11770000,289047,0,103
房地(土地+建物),台北市大安區通化街39巷61弄1~30號,1020613,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),-1,71.87,3,2,1,有,無,18000000,250452,0,104
房地(土地+建物),通化街39巷61弄1~30號,1090513,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),-1,71.87,1,1,1,有,無,18000000,250452,0,104
房地(土地+建物),通化街39巷61弄1~30號,1100313,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),-1,71.87,2,2,2,有,無,18000000,250452,0,104
房地(土地+建物),臺北市北投區溫泉路65巷1~30號,1090205,土地1建物1車位0,四層,十二層,套房(1房1廳1衛),42,55.72,1,1,1,有,有,6700000,120244,0,105
房地(土地+建物),溫泉路65巷1~30號,1100305,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),43,55.72,1,1,1,有,有,7000000,125628,0,105
房地(土地+建物),臺北市士林區德行東路181~210號,1051219,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),40,67.35,2,2,1,有,無,12000000,178174,0,106
房地(土地+建物),德行東路181~210號,1090519,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),43,67.35,2,1,1,有,無,11700000,173719,0,106
房地(土地+建物),德行東路181~210號,1100219,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),44,67.35,2,2,1,有,無,11680000,173422,0,106
房地(土地+建物),臺北市士林區雙溪街91~120號,1080914,土地1建物1車位0,三層,九層,套房(1房1廳1衛),28,28.04,1,1,1,有,有,5700000,203281,0,109
房地(土地+建物),雙溪街91~120號,1100314,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),29,28.04,1,1,1,有,無,5700000,203281,0,109
房地(土地+建物)+車位,台北市信義區信義路五段91~120號,1020504,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),16,64.64,1,1,1,有,有,15000000,232054,0,110
房地(土地+建物)+車位,信義路五段91~120號,1100304,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),23,64.64,1,1,1,有,有,13500000,208849,0,110
土地,洲美段二小段271~300地號,1091005,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,131850000,54619,0,111
土地,洲美段二小段271~300地號,1100305,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,134990000,55920,0,111
土地,洲美段二小段271~300地號,1091005,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,67950000,54666,0,112
土地,洲美段二小段271~300地號,1100305,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,69580000,55977,0,112
房地(土地+建物),臺北市信義區基隆路一段121~150號,1080118,土地2建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),12,33.14,1,1,1,有,有,9880000,298129,0,113
房地(土地+建物),基隆路一段121~150號,1100318,土地2建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),15,33.14,1,1,1,有,有,12100000,365118,0,113
房地(土地+建物)+車位,臺北市南港區福德街373巷31~60號,1020821,土地1建物1車位1,十五層,十六層,住宅大樓(11層含以上有電梯),15,127.97,3,2,1,有,有,16900000,132062,0,114
房地(土地+建物),福德街373巷31~60號,1100221,土地1建物1車位0,十五層,十六層,住宅大樓(11層含以上有電梯),23,127.97,3,2,1,有,有,19250000,150426,0,114
房地(土地+建物),臺北市內湖區內湖路一段737巷51弄1~30號,1030201,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),-1,89.89999999999999,8,0,8,有,無,19500000,216908,0,115
房地(土地+建物),內湖路一段737巷51弄1~30號,1100301,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),43,89.89999999999999,4,0,4,有,無,18280000,203337,0,115
房地(土地+建物)+車位,臺北市中山區中山北路二段91~120號,1051108,土地2建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),0,87.53,2,1,1,有,有,21390000,271635,2400000,116
房地(土地+建物)+車位,中山北路二段91~120號,1100208,土地2建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),2,87.53,1,1,1,有,有,20800000,237633,0,116
房地(土地+建物),臺北市內湖區成功路二段238巷1~30號,1021022,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),33,95.27,3,1,1,有,無,10100000,106014,0,117
房地(土地+建物),成功路二段238巷1~30號,1100222,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),40,95.27,3,2,1,有,無,11000000,115461,0,117
房地(土地+建物),臺北市內湖區康寧路三段56巷132弄1~30號,1060401,土地1建物1車位0,三層，四層，五層,五層,公寓(5樓含以下無電梯),29,141.94,6,2,3,有,無,23500000,165563,0,118
房地(土地+建物),康寧路三段56巷132弄1~30號,1100301,土地1建物1車位0,三層，四層，五層,五層,公寓(5樓含以下無電梯),32,141.94,6,1,3,有,無,18500000,130337,0,118
房地(土地+建物)+車位,臺北市中山區松江路69巷1~30號,1021001,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),0,75.55000000000001,0,0,0,無,有,16700000,233711,1850000,119
房地(土地+建物)+車位,臺北市中山區松江路69巷1~30號,1041101,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),2,75.55000000000001,1,1,1,有,有,15000000,198544,0,119
房地(土地+建物)+車位,松江路69巷1~30號,1100301,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),7,75.55000000000001,1,1,1,有,有,21400000,283256,0,119
房地(土地+建物)+車位,台北市中山區長安東路一段1~30號,1020221,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),5,64.02000000000001,2,1,1,有,有,11570000,180725,0,120
房地(土地+建物)+車位,長安東路一段1~30號,1100221,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),13,64.02000000000001,1,1,1,有,有,12380000,193377,0,120
車位,臺北市大同區雙連街61~90號,1081219,土地0建物0車位1,,,其他,2,17.92,0,0,0,有,有,1500000,,1500000,121
車位,臺北市大同區雙連街61~90號,1090219,土地0建物0車位1,,,其他,3,35.84,0,0,0,有,有,3000000,,3000000,121
車位,臺北市大同區雙連街61~90號,1090219,土地0建物0車位2,,,其他,3,71.7,0,0,0,有,有,4000000,,4000000,121
車位,雙連街61~90號,1091219,土地1建物1車位1,,,其他,3,35.85,0,0,0,有,有,2850000,,2850000,121
車位,雙連街61~90號,1091219,土地1建物1車位1,,,其他,3,35.84,0,0,0,有,有,2650000,,2650000,121
車位,雙連街61~90號,1091219,土地1建物1車位1,,,其他,3,35.85,0,0,0,有,有,2800000,,2800000,121
車位,雙連街61~90號,1100219,土地1建物1車位1,,,其他,4,35.84,0,0,0,有,有,3400000,,3400000,121
房地(土地+建物),臺北市萬華區大理街31~60號,1070422,土地2建物1車位0,地下一層,四層,其他,42,46.28,0,0,0,無,有,3100000,66984,0,122
房地(土地+建物),臺北市萬華區大理街31~60號,1090422,土地2建物1車位0,地下一層,四層,倉庫,44,10.36,1,0,1,有,有,1200000,,0,122
房地(土地+建物),大理街31~60號,1090622,土地2建物1車位0,地下一層,四層,華廈(10層含以下有電梯),44,21.4,0,1,0,有,有,1880000,87850,0,122
房地(土地+建物),大理街31~60號,1100322,土地2建物1車位0,地下一層,四層,華廈(10層含以下有電梯),45,46.28,0,0,0,無,有,4500000,97234,0,122
