交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物)+車位,高雄市三民區慶雲街121~150號,1020305,土地1建物1車位1,十九層,二十六層,住宅大樓(11層含以上有電梯),17,138.87,3,2,2,有,有,4600000,33125,0,059
房地(土地+建物)+車位,慶雲街121~150號,1100205,土地1建物1車位1,十九層,二十六層,住宅大樓(11層含以上有電梯),25,138.87,3,2,2,有,有,5550000,39965,0,059
房地(土地+建物),高雄市三民區九如一路170巷1~30號,1020705,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),34,74.75,3,2,2,有,無,2100000,28094,0,060
房地(土地+建物),九如一路170巷1~30號,1100205,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),41,74.75,3,2,2,有,無,3200000,42809,0,060
房地(土地+建物),高雄市鳳山區五甲二路477巷1~30號,1060127,土地1建物1車位0,全,二層,透天厝,46,69.84,3,2,2,有,無,4200000,60137,0,061
房地(土地+建物),高雄市鳳山區五甲二路477巷1~30號,1060527,土地1建物1車位0,全,二層,透天厝,46,69.84,4,2,2,有,無,4900000,70160,0,061
房地(土地+建物),五甲二路477巷1~30號,1100227,土地1建物1車位0,全,二層,透天厝,50,69.84,0,0,0,無,無,5000000,71592,0,061
土地,橋南段1051~1080地號,1080123,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3000,0,0,062
土地,橋南段1051~1080地號,1091023,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,251550,39305,0,062
土地,橋南段1051~1080地號,1091023,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,187032,87808,0,062
土地,橋南段1051~1080地號,1091123,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1929330,39310,0,062
土地,橋南段1051~1080地號,1091123,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5420000,45356,0,062
土地,橋南段1051~1080地號,1091123,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2349000,39314,0,062
土地,三仙段781~810地號,1090512,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1100000,6176,0,064
土地,三仙段781~810地號,1091112,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,200000,5615,0,064
土地,三仙段781~810地號,1100112,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1260000,5187,0,064
土地,三仙段781~810地號,1100312,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1260000,5187,0,064
房地(土地+建物),高雄市前鎮區一心二路32巷11弄1~30號,1061005,土地1建物1車位0,全,四層,透天厝,8,239.29,6,2,5,有,無,32000000,133729,0,065
房地(土地+建物),一心二路32巷11弄1~30號,1100305,土地1建物1車位0,全,四層,透天厝,12,239.29,5,2,4,有,無,32000000,133729,0,065
土地,旗港段811~840地號,1090715,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,38190,0,0,066
土地,旗港段811~840地號,1090815,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1526400,26779,0,066
房地(土地+建物),高雄市大寮區上寮路31~60號,1090523,土地3建物1車位0,全,三層,透天厝,1,238.58,5,2,5,有,無,12000000,50298,0,067
房地(土地+建物),上寮路31~60號,1100223,土地3建物1車位0,全,三層,透天厝,2,238.58,5,2,5,有,無,10800000,45268,0,067
土地,潭平段421~450地號,1071218,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,330000,3720,0,068
土地,潭平段421~450地號,1100318,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,350000,3946,0,068
房地(土地+建物),高雄市大寮區瑞祥街42巷1~30號,1070114,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),25,109.28999999999999,3,2,2,有,有,3000000,27450,0,069
房地(土地+建物),瑞祥街42巷1~30號,1100114,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),28,109.28999999999999,3,2,2,有,有,3380000,30927,0,069
土地,農場段121~150地號,1100108,土地8建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2679057,7502,0,070
土地,農場段121~150地號,1091008,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1476975,7500,0,070
土地,農場段121~150地號,1091208,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1081950,7500,0,070
土地,農場段121~150地號,1091208,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1118925,7500,0,070
房地(土地+建物),建中街61~90號,1090619,土地3建物1車位0,四層,十七層,住宅大樓(11層含以上有電梯),24,132.51999999999998,3,2,2,有,有,1650000,12451,0,073
房地(土地+建物),建中街61~90號,1100319,土地3建物1車位0,四層,十七層,住宅大樓(11層含以上有電梯),25,132.51999999999998,3,2,2,有,有,3520000,26562,0,073
土地,龍中段1381~1410地號,1080616,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,8000000,11679,0,074
土地,龍中段1381~1410地號,1100316,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,8000000,11679,0,074
房地(土地+建物),高雄市鳥松區松埔北巷1~30號,1020902,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),23,37.29,1,1,1,有,有,600000,16090,0,075
房地(土地+建物),松埔北巷1~30號,1100302,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),30,49.25,0,0,0,無,有,900000,18274,0,075
房地(土地+建物),高雄市仁武區永新二街112巷20弄1~30號,1090209,土地2建物1車位0,全,四層,透天厝,16,180.37,5,2,3,有,無,12000000,66530,0,076
房地(土地+建物),永新二街112巷20弄1~30號,1100209,土地2建物1車位0,全,四層,透天厝,17,180.37,5,2,3,有,有,11800000,65421,0,076
土地,碡坑段1~30地號,1031115,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,1500000,1882,0,077
土地,碡坑段,1100315,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6161143,2577,0,077
房地(土地+建物)+車位,高雄市鳳山區北昌五街1~30號,1060203,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),0,88.72999999999999,2,1,1,有,有,4350000,52587,600000,078
房地(土地+建物)+車位,北昌五街1~30號,1100303,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),5,88.72999999999999,2,1,1,有,有,4650000,52406,0,078
房地(土地+建物)+車位,高雄市鳳山區南正二路150巷48弄1~30號,1080906,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),26,120.19,3,2,2,有,有,4450000,37025,0,079
房地(土地+建物)+車位,高雄市鳳山區南正二路150巷48弄1~30號,1090106,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),26,120.19,3,2,2,有,有,6030000,50171,0,079
房地(土地+建物)+車位,南正二路150巷48弄1~30號,1100306,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),28,120.19,3,2,2,有,有,6300000,52417,0,079
房地(土地+建物),高雄市鳳山區正義里光榮街61~90號,1020810,土地2建物1車位0,全,二層,透天厝,39,90.44,3,2,2,有,無,5000000,55285,0,080
房地(土地+建物),高雄市鳳山區光榮街61~90號,1031010,土地2建物1車位0,全,二層,透天厝,41,90.44,4,2,2,有,無,9380000,103715,0,080
房地(土地+建物),光榮街61~90號,1100210,土地2建物1車位0,全,二層,透天厝,47,90.44,4,2,5,有,無,11800000,130473,0,080
房地(土地+建物)+車位,建國路三段331~360號,1091105,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),15,98.43,2,1,1,有,有,5100000,51813,0,081
房地(土地+建物)+車位,建國路三段331~360號,1100305,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),16,98.43,2,2,1,有,有,5700000,57909,0,081
房地(土地+建物)+車位,高雄市鳳山區鳳燕一街121~150號,1070712,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),1,110.08000000000001,2,1,1,有,有,6540000,59411,0,082
房地(土地+建物)+車位,鳳燕一街121~150號,1100312,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),3,110.08000000000001,2,2,1,有,有,7000000,63590,0,082
房地(土地+建物)+車位,高雄市鳳山區中和街91~120號,1050523,土地4建物1車位1,七層,十六層,住宅大樓(11層含以上有電梯),19,136.79,3,2,2,有,有,5050000,36918,0,083
房地(土地+建物)+車位,中和街91~120號,1100323,土地4建物1車位1,七層,十六層,住宅大樓(11層含以上有電梯),24,136.79,3,2,2,有,有,6700000,48980,0,083
房地(土地+建物)+車位,高雄市鳳山區文中街232巷1~30號,1020827,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),14,123.03,3,2,2,有,有,4980000,40478,0,084
房地(土地+建物)+車位,文中街232巷1~30號,1100227,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),22,123.03,3,2,2,有,有,6600000,53645,0,084
房地(土地+建物),高雄市鳳山區過昌街31~60號,1020607,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),20,120.94,3,2,2,有,有,2950000,24392,0,085
房地(土地+建物),過昌街31~60號,1100307,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),28,120.94,3,2,2,有,有,4370000,36134,0,085
房地(土地+建物)+車位,高雄市鳳山區錦田路1~30號,1051013,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),2,175.34,3,2,2,有,有,9000000,51329,0,086
房地(土地+建物)+車位,錦田路1~30號,1100313,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),6,175.34,3,2,2,有,有,10500000,59884,0,086
房地(土地+建物),高雄市岡山區大仁南路151~180號,1061209,土地3建物1車位0,四層,十六層,住宅大樓(11層含以上有電梯),21,131.22,3,2,2,有,無,3200000,24387,0,087
房地(土地+建物),大仁南路151~180號,1100209,土地3建物1車位0,四層,十六層,住宅大樓(11層含以上有電梯),24,131.2,3,2,2,有,有,5180000,39482,0,087
土地,仕興段841~870地號,1091210,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3912000,36035,0,088
土地,仕興段841~870地號,1091210,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1625000,15125,0,088
房地(土地+建物),高雄市橋頭區白樹路合作巷1~30號,1090118,土地1建物1車位0,全,二層,透天厝,42,105.6,3,2,2,有,無,5000000,47348,0,089
房地(土地+建物),白樹路合作巷1~30號,1100318,土地1建物1車位0,全,二層,透天厝,43,105.6,4,2,2,有,無,5950000,56345,0,089
房地(土地+建物),高雄市橋頭區白樹路合作巷1~30號,1090118,土地1建物1車位0,全,二層,透天厝,42,105.6,3,2,2,有,無,5000000,47348,0,090
房地(土地+建物),白樹路合作巷1~30號,1100318,土地1建物1車位0,全,二層,透天厝,43,105.6,4,2,2,有,無,6050000,57292,0,090
土地,梓中段481~510地號,1090517,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,179328,28285,0,091
土地,梓中段481~510地號,1090517,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,582815,28306,0,091
土地,梓中段481~510地號,1090517,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1165630,28299,0,091
土地,梓中段481~510地號,1090617,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,268992,28285,0,091
土地,梓中段481~510地號,1090617,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,268992,28285,0,091
土地,梓中段481~510地號,1090617,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,179328,28285,0,091
土地,梓中段481~510地號,1090617,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,179328,28285,0,091
土地,梓中段481~510地號,1100317,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,403487,28295,0,091
土地,梓中段391~420地號,1090917,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,245825,30613,0,092
土地,梓中段391~420地號,1090917,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,81942,30575,0,092
土地,梓中段391~420地號,1090917,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,81942,30575,0,092
土地,梓中段391~420地號,1090917,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1106213,30601,0,092
土地,梓中段391~420地號,1090917,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,245825,30613,0,092
土地,梓中段391~420地號,1090917,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,245825,30613,0,092
土地,梓中段391~420地號,1090917,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,245825,30613,0,092
土地,梓中段391~420地號,1090917,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,245825,30613,0,092
土地,梓中段391~420地號,1090917,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,245825,30613,0,092
土地,梓中段391~420地號,1090917,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,81942,30575,0,092
土地,梓中段391~420地號,1091117,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,491650,30594,0,092
土地,梓中段391~420地號,1100117,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1106213,30601,0,092
土地,梓中段391~420地號,1100317,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,491650,30594,0,092
房地(土地+建物),高雄市岡山區育才路56巷1~30號,1071001,土地2建物1車位0,一層,一層,工廠,0,167.62,0,0,2,無,無,13880000,,0,093
房地(土地+建物),育才路56巷1~30號,1100201,土地2建物1車位0,全,一層,透天厝,2,167.62,0,0,0,無,無,16200000,96647,0,093
房地(土地+建物)+車位,高雄市左營區大中二路541~570號,1040528,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),16,166.72,4,2,2,有,有,7650000,45885,0,094
房地(土地+建物)+車位,大中二路541~570號,1100228,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),22,166.72,4,2,2,有,有,6800000,40787,0,094
房地(土地+建物)+車位,高雄市楠梓區大學二十九路301~330號,1051227,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),0,157.32,3,2,2,有,有,5500000,34801,1200000,095
房地(土地+建物)+車位,大學二十九路301~330號,1100227,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),3,157.32,3,2,2,有,有,7300000,46402,0,095
房地(土地+建物)+車位,桃子園路1~30號,1070807,土地1建物1車位1,十層,十八層,住宅大樓(11層含以上有電梯),0,102.86,2,2,1,有,有,6000000,53026,1400000,096
房地(土地+建物)+車位,桃子園路1~30號,1100307,土地1建物1車位1,十層,十八層,住宅大樓(11層含以上有電梯),0,102.86,2,2,1,有,有,6250000,60762,0,096
房地(土地+建物)+車位,高雄市楠梓區大學十七街361~390號,1050501,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),0,105.97,2,1,1,有,有,4100000,38690,0,097
房地(土地+建物)+車位,大學十七街361~390號,1091101,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),5,105.97,1,1,1,有,有,4300000,40578,0,097
房地(土地+建物),高雄市左營區大中二路301~330號,1050904,土地1建物1車位0,四層,二十二層,住宅大樓(11層含以上有電梯),18,140.05,4,2,2,有,有,5200000,37130,0,098
房地(土地+建物),高雄市左營區大中二路301~330號,1070904,土地1建物1車位0,四層,二十二層,住宅大樓(11層含以上有電梯),20,140.05,4,1,2,有,有,4880000,34845,0,098
房地(土地+建物),大中二路301~330號,1100304,土地1建物1車位0,四層,二十二層,住宅大樓(11層含以上有電梯),23,140.05,4,2,2,有,有,6500000,46412,0,098
房地(土地+建物),高雄市三民區明誠一路151~180號,1011105,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),0,112.74000000000001,2,1,1,有,有,5080000,45059,0,099
房地(土地+建物),明誠一路151~180號,1100205,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),8,112.74000000000001,3,2,1,有,有,6400000,56768,0,099
房地(土地+建物)+車位,高雄市左營區新上里辛亥路241~270號,1030121,土地1建物1車位1,十三層,二十四層,住宅大樓(11層含以上有電梯),1,216.78,4,2,2,有,有,14800000,68272,0,100
房地(土地+建物)+車位,辛亥路241~270號,1100221,土地1建物1車位1,十三層,二十四層,住宅大樓(11層含以上有電梯),8,216.78,3,2,2,有,有,16180000,76694,1500000,100
房地(土地+建物),高雄市三民區昌裕街2巷31弄1~30號,1080407,土地1建物1車位0,全,四層,透天厝,29,197.64,4,1,3,有,無,5500000,27828,0,101
房地(土地+建物),昌裕街2巷31弄1~30號,1100307,土地1建物1車位0,全,四層,透天厝,31,197.64,4,2,3,有,無,9100000,46043,0,101
房地(土地+建物),高雄市三民區建工路203巷3弄1~30號,1010723,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),29,145.68,9,2,3,有,無,3300000,22652,0,102
房地(土地+建物),高雄市三民區建工路203巷3弄1~30號,1040323,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),31,162.18,9,0,3,有,無,5450000,33605,0,102
房地(土地+建物),建工路203巷3弄1~30號,1100223,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),37,162.18,9,0,9,有,無,6850000,42237,0,102
房地(土地+建物)+車位,高雄市三民區明誠一路91~120號,1031228,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),9,110.74000000000001,2,2,1,有,有,5000000,45151,0,103
房地(土地+建物)+車位,明誠一路91~120號,1100228,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),15,110.74000000000001,2,1,1,有,有,5000000,45151,0,103
房地(土地+建物),大順二路661~690號,1071010,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),0,77.06,2,1,1,有,有,5230000,67869,0,104
房地(土地+建物),大順二路661~690號,1100210,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),0,77.06,2,1,1,有,有,5380000,69816,0,104
土地,大豐段二小段91~120地號,1100318,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2736000,11496,0,105
土地,大豐段二小段91~120地號,1100318,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2900000,12185,0,105
房地(土地+建物),正興路85巷19弄91~120號,1100208,土地1建物1車位0,全,二層,透天厝,44,81.89,4,3,3,有,無,1000000,12212,0,106
房地(土地+建物),正興路85巷19弄91~120號,1100208,土地1建物1車位0,全,二層,透天厝,44,61.42,4,3,3,有,無,1000000,16281,0,106
房地(土地+建物),正興路85巷19弄91~120號,1100208,土地1建物1車位0,全,二層,透天厝,44,40.95,4,3,3,有,無,2500000,61050,0,106
房地(土地+建物)+車位,高雄市三民區十全二路301~330號,1070402,土地1建物1車位1,二十二層,二十四層,住宅大樓(11層含以上有電梯),1,159.64000000000001,3,2,2,有,無,10580000,66274,0,109
房地(土地+建物)+車位,十全二路301~330號,1100302,土地1建物1車位1,二十二層,二十四層,住宅大樓(11層含以上有電梯),4,159.64000000000001,3,2,2,有,有,11380000,71285,0,109
房地(土地+建物),高雄市三民區中庸街196巷1~30號,1081101,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),39,83.81,3,2,2,有,無,2400000,28636,0,110
房地(土地+建物),中庸街196巷1~30號,1090601,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),40,83.81,3,2,2,有,無,4650000,55483,0,110
房地(土地+建物),中庸街196巷1~30號,1100301,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),41,83.81,3,2,2,有,無,4000000,47727,0,110
房地(土地+建物),高雄市前鎮區瑞泰街151~180號,1031018,土地1建物1車位0,十五層,十六層,住宅大樓(11層含以上有電梯),21,115.28999999999999,3,2,2,有,有,4000000,34695,0,111
房地(土地+建物),瑞泰街151~180號,1091218,土地1建物1車位0,十五層,十六層,住宅大樓(11層含以上有電梯),28,115.28999999999999,3,2,2,有,有,3700000,32093,0,111
房地(土地+建物),瑞泰街151~180號,1100218,土地1建物1車位0,十五層,十六層,住宅大樓(11層含以上有電梯),28,115.28999999999999,3,2,2,有,有,5300000,45971,0,111
房地(土地+建物),其美街131巷1~30號,1090811,土地1建物1車位0,全,二層,透天厝,48,75.86,4,1,1,有,無,3050000,40206,0,112
房地(土地+建物),其美街131巷1~30號,1100211,土地1建物1車位0,全,二層,透天厝,48,75.86,5,2,3,有,無,6150000,81070,0,112
房地(土地+建物),高坪十一路396巷61~90號,1090605,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),0,71.64,3,2,2,有,有,3270000,45645,0,113
房地(土地+建物),高坪十一路396巷61~90號,1100305,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),1,71.64,3,2,2,有,無,3650000,50949,0,113
土地,草衙段二小段241~270地號,1070917,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,8795200,69571,0,114
土地,草衙段二小段241~270地號,1091117,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,14650000,74080,0,114
房地(土地+建物)+車位,高雄市新興區八德二路61~90號,1020627,土地2建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),0,133.73000000000002,2,2,2,有,有,8000000,59822,0,115
房地(土地+建物)+車位,高雄市新興區八德二路61~90號,1080727,土地2建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),6,133.73000000000002,3,2,2,有,有,8350000,62439,0,115
房地(土地+建物)+車位,八德二路61~90號,1100227,土地2建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),8,133.73000000000002,3,2,2,有,有,8260000,61766,0,115
房地(土地+建物),高雄市新興區新田路121~150號,1051109,土地2建物2車位0,三層,五層,公寓(5樓含以下無電梯),38,165.92,8,2,2,有,無,8920000,53761,0,116
房地(土地+建物),新田路121~150號,1100209,土地2建物2車位0,三層,五層,公寓(5樓含以下無電梯),42,165.92,8,2,8,有,無,10350000,62379,0,116
房地(土地+建物),高雄市苓雅區新光路62巷1~30號,1040228,土地1建物1車位0,十七層,三十五層,住宅大樓(11層含以上有電梯),18,137.62,3,2,2,有,有,5050000,36695,0,117
房地(土地+建物),高雄市苓雅區新光路62巷1~30號,1051028,土地1建物1車位0,十七層,三十五層,住宅大樓(11層含以上有電梯),19,137.62,3,2,2,有,有,6000000,43598,0,117
房地(土地+建物),新光路62巷1~30號,1091128,土地1建物1車位0,十七層,三十五層,住宅大樓(11層含以上有電梯),24,137.62,3,2,2,有,有,6350000,46142,0,117
房地(土地+建物)+車位,光明街61~90號,1090904,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),13,96.25,3,2,1,有,有,6880000,71481,0,118
房地(土地+建物)+車位,光明街61~90號,1100304,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),14,96.25,3,1,1,有,有,7370000,76571,0,118
房地(土地+建物),高雄市鼓山區美術東四路451~480號,1020619,土地1建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),4,63.09,1,1,1,無,有,3300000,52306,0,119
房地(土地+建物),高雄市鼓山區美術東四路451~480號,1031019,土地1建物1車位0,九層,十五層,套房(1房1廳1衛),6,63.09,1,1,1,有,無,3850000,61024,0,119
房地(土地+建物),美術東四路451~480號,1100119,土地1建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),12,63.09,1,1,1,有,有,4100000,64987,0,119
房地(土地+建物)+車位,高雄市鼓山區美術東四路301~330號,1021119,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),7,115.66,3,1,2,有,有,6050000,52308,0,120
房地(土地+建物)+車位,美術東四路301~330號,1100119,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),14,115.66,3,2,2,有,有,6800000,58793,0,120
房地(土地+建物)+車位,美術東二路241~270號,1091005,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),12,163.64999999999998,3,2,2,有,有,11200000,68439,0,121
房地(土地+建物)+車位,美術東二路241~270號,1100305,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),13,163.64999999999998,3,2,2,有,有,12120000,74060,0,121
房地(土地+建物),高雄市鼓山區美術東二路132巷1~30號,1041101,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),11,98.7,3,2,2,有,有,6500000,65856,0,122
房地(土地+建物),美術東二路132巷1~30號,1100301,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),17,98.7,2,2,1,有,有,7350000,74468,0,122
房地(土地+建物)+車位,高雄市鼓山區馬卡道路331~360號,1060229,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),2,162.88,3,2,2,有,無,12500000,76744,0,123
房地(土地+建物)+車位,馬卡道路331~360號,1091229,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),5,162.88,3,2,2,有,有,11880000,72937,0,123
房地(土地+建物),高雄市鼓山區明華路61~90號,1030503,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),28,114.37,3,2,2,有,無,3680000,32176,0,124
房地(土地+建物),明華路61~90號,1100203,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),35,114.37,3,2,2,有,無,4960000,43368,0,124
房地(土地+建物),高雄市鼓山區龍勝路151~180號,1030422,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),8,80.07000000000001,3,2,1,有,有,5280000,65942,0,125
房地(土地+建物),龍勝路151~180號,1091222,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),14,80.07000000000001,2,1,1,有,有,5630000,70313,0,125
房地(土地+建物)+車位,高雄市鹽埕區必忠街151~180號,1090304,土地4建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),36,103.35999999999999,3,2,2,有,有,4900000,47407,0,126
房地(土地+建物),必忠街151~180號,1100304,土地4建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),37,103.35999999999999,3,2,2,有,有,6180000,59791,0,126
房地(土地+建物),高雄市前金區文武一街91~120號,1080809,土地2建物1車位0,五層,十二層,套房(1房1廳1衛),38,40.64,1,1,1,有,有,1500000,36909,0,127
房地(土地+建物),文武一街91~120號,1100309,土地2建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),40,40.64,1,1,1,有,有,1500000,36909,0,127
房地(土地+建物),高雄市鼓山區中華一路131巷1~30號,1051202,土地1建物1車位0,全,五層,透天厝,1,358.77,5,2,5,有,無,25800000,71912,0,128
房地(土地+建物),中華一路131巷1~30號,1100302,土地1建物1車位0,全,五層,透天厝,5,358.77,6,2,5,有,無,24680000,68791,0,128
房地(土地+建物),高雄市苓雅區英義街109巷1~30號,1011221,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),33,63.47,3,2,2,有,無,1850000,29148,0,129
房地(土地+建物),英義街109巷1~30號,1100221,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),42,63.47,3,2,2,有,無,2880000,45376,0,129
房地(土地+建物),高雄市苓雅區新光路31~60號,1030426,土地1建物1車位0,二十三層,四十二層,辦公商業大樓,22,236.37,1,0,0,有,無,15730000,66548,0,130
房地(土地+建物)+車位,新光路31~60號,1100226,土地1建物1車位1,二十三層,四十二層,住宅大樓(11層含以上有電梯),29,236.68,0,0,0,無,有,14500000,61264,0,130
房地(土地+建物),高雄市新興區和平一路271~300號,1060404,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),0,75.17,2,1,1,有,有,5800000,77158,0,131
房地(土地+建物),和平一路271~300號,1100304,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),3,75.17,2,1,1,有,有,5400000,71837,0,131
