編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPOMLSKLHGGFCK48DA,31,294.72,住商用,鋼筋混凝土造,78年10月30日,四層,一層 二層 三層 四層 騎樓
RPRNMLQKLHGGFBK28DA,40,166.60,住家用,加強磚造,70年4月27日,,一層 二層
RPOOMLQJJHGGFBK77DA,1,165.73,住家用,鋼筋混凝土造,109年6月23日,三層,一層 二層 三層
RPUNMLMLLHGGFBK28DA,28,92.34,住家用,鋼筋混凝土造,82年7月1日,十二層,七層
RPUNMLMLLHGGFBK28DA,28,8.84,防空避難室兼停車場,鋼筋混凝土造,82年7月1日,,
RPUNMLMLLHGGFBK28DA,28,11.65,屋頂突出物，水箱，機械室,鋼筋混凝土造,82年7月1日,,
RPQNMLQLKHGGFAK08DA,36,160.86,住家用,鋼筋混凝土造,74年1月2日,二層,一層 二層 騎樓
RPQNMLOJMHGGFBK97DA,,90.20,住家用,鋼筋混凝土造,109年8月11日,十三層,五層
RPQNMLOJMHGGFBK97DA,,67.19,本共有部分之項目有防空避難室、管委會使用空間、樓梯間、機械室、停車空間（室內２０４輛）等五項。,鋼筋混凝土造,109年8月11日,十三層,
RPPNMLOJMHGGFBK87DA,,120.63,住商用,鋼筋混凝土造,109年8月11日,十三層,一層 二層
RPPNMLOJMHGGFBK87DA,,80.75,本共有部分之項目有防空避難室、管委會使用空間、樓梯間、機械室、停車空間（室內２０４輛）等五項。,鋼筋混凝土造,109年8月11日,十三層,
RPRNMLOJMHGGFBK08DA,1,111.22,住家用,鋼筋混凝土造,109年8月11日,十三層,七層
RPRNMLOJMHGGFBK08DA,1,75.54,本共有部分之項目有防空避難室、管委會使用空間、樓梯間、機械室、停車空間（室內２０４輛）等五項。,鋼筋混凝土造,109年8月11日,十三層,
RPSNMLOJMHGGFBK18DA,1,111.61,住家用,鋼筋混凝土造,109年8月11日,十三層,九層
RPSNMLOJMHGGFBK18DA,1,109.20,本共有部分之項目有防空避難室、管委會使用空間、樓梯間、機械室、停車空間（室內２０４輛）等五項。,鋼筋混凝土造,109年8月11日,十三層,
RPUNMLPLLHGGFCK68DA,1,319.98,住家用,鋼筋混凝土造,109年5月21日,四層,一層 二層 三層 四層
RPTNMLTLLHGGFCK98DA,,177.51,住宅、樓梯間,鋼筋混凝土造,109年12月29日,三層,一層 二層 三層 見其他登記事項
RPWNMLLKLHGGFDK48DA,9,74.09,住家用,鋼筋混凝土造,100年8月29日,七層,七層
RPWNMLLKLHGGFDK48DA,9,11.90,樓梯間,鋼筋混凝土造,100年8月29日,七層,
RPWNMLLKLHGGFDK48DA,9,12.72,防空避難室、停車空間、樓梯間,鋼筋混凝土造,100年8月29日,七層,
RPQNMLMLKHGGFDK97DA,22,115.39,住家，店舖，停車空間,鋼筋混凝土造,87年12月11日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPQNMLMLKHGGFDK97DA,22,115.39,住家，店舖，停車空間,鋼筋混凝土造,87年12月11日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPXNMLPLLHGGFDK09DA,1,217.95,住家用、停車空間,鋼筋混凝土造,108年9月20日,四層,一層 二層 三層 四層
RPTOMLTKJHGGFDK88DA,,58.79,住家用,鋼筋混凝土造,109年9月15日,十五層,二層
RPTOMLTKJHGGFDK88DA,,17.88,共有部分,鋼筋混凝土造,109年9月15日,十五層,
RPTOMLTKJHGGFDK88DA,,9.76,共有部分,鋼筋混凝土造,109年9月15日,十五層,
RPTOMLTKJHGGFDK88DA,,30.75,共有部分,鋼筋混凝土造,109年9月15日,十五層,
RPXNMLTLLHGGFDK86DA,4,62.23,集合住宅,鋼筋混凝土造,105年8月5日,七層,三層
RPXNMLTLLHGGFDK86DA,4,16.57,共有部分,鋼筋混凝土造,105年8月5日,七層,
RPXNMLTLLHGGFDK86DA,4,26.23,共有部分,鋼筋混凝土造,105年8月5日,七層,
RPSNMLTLLHGGFDK98DA,4,62.76,集合住宅,鋼筋混凝土造,105年8月5日,七層,三層
RPSNMLTLLHGGFDK98DA,4,17.34,共有部分,鋼筋混凝土造,105年8月5日,七層,
RPSNMLTLLHGGFDK98DA,4,26.23,共有部分,鋼筋混凝土造,105年8月5日,七層,
RPPPMLQKLHGGFDK48DA,,113.04,商業用,鋼筋混凝土造,109年9月15日,十五層,一層
RPPPMLQKLHGGFDK48DA,,38.34,共有部分,鋼筋混凝土造,109年9月15日,十五層,
RPPPMLQKLHGGFDK48DA,,20.90,共有部分,鋼筋混凝土造,109年9月15日,十五層,
RPPPMLQKLHGGFDK48DA,,30.75,共有部分,鋼筋混凝土造,109年9月15日,十五層,
RPQNMLKMLHGGFDK97DA,41,169.10,住商用,鋼筋混凝土造,68年11月27日,三層,一層 二層 三層 騎樓 地下層
RPSOMLTLLHGGFDK09DA,,179.37,住家用,加強磚造,,二層,一層 二層 騎樓
RPVOMLLMLHGGFDK68DA,4,95.58,住家用,鋼筋混凝土造,105年10月12日,九層,七層
RPVOMLLMLHGGFDK68DA,4,40.10,共有部分,鋼筋混凝土造,105年10月12日,九層,
RPVOMLLMLHGGFDK68DA,4,19.27,樓梯間、電梯間、機械室、水箱,鋼筋混凝土造,105年10月12日,九層,
RPWNMLKMLHGGFDK58DA,28,63.95,住家用,鋼筋混凝土造,82年6月22日,七層,三層
RPWNMLKMLHGGFDK58DA,28,63.95,住家用,鋼筋混凝土造,82年6月22日,七層,三層
RPWNMLKMLHGGFDK58DA,28,7.55,防空避難室，停車場,鋼筋混凝土造,82年6月22日,七層,
RPWNMLKMLHGGFDK58DA,28,7.55,防空避難室，停車場,鋼筋混凝土造,82年6月22日,七層,
RPWNMLKMLHGGFDK58DA,28,9.73,樓梯間，受電室,鋼筋混凝土造,82年6月22日,七層,
