交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,518760,14976,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,173250,15000,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,129937,15004,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,518760,14976,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,518760,14976,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,129938,15004,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,173250,15000,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,173250,15000,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,518760,14976,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1555785,14972,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,173250,15000,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,173250,15000,0,065
土地,秀水段151~180地號,1091215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5579000,21093,0,065
土地,秀水段151~180地號,1100115,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3387184,22411,0,065
土地,秀水段151~180地號,1081215,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,518760,14976,0,065
房地(土地+建物),彰化縣鹿港鎮鹿東路391~420號,1080403,土地1建物1車位0,全,二層,透天厝,38,137.76,0,0,0,無,無,6250000,45369,0,067
房地(土地+建物),鹿東路391~420號,1100303,土地1建物1車位0,全,二層,透天厝,40,137.76,4,2,2,有,無,10850000,78760,0,067
土地,東石段511~540地號,1020122,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,1520000,7798,0,068
土地,東石段571~600地號,1021122,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,2235000,11446,0,068
土地,東石段511~540地號,1030222,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2280000,11711,0,068
土地,東石段511~540地號,1030322,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2350000,12039,0,068
土地,東石段511~540地號,1030422,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1050000,10794,0,068
土地,東石段631~660地號,1030422,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,2300000,11796,0,068
土地,東石段631~660地號,1030722,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,2500000,12810,0,068
土地,東石段511~540地號,1031122,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2300000,11805,0,068
土地,東石段511~540地號,1031122,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,1770000,18122,0,068
土地,東石段511~540地號,1040422,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,2650000,13581,0,068
土地,東石段511~540地號,1041022,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,2850000,14596,0,068
土地,東石段511~540地號,1041122,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,3250000,16621,0,068
土地,東石段511~540地號,1041222,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,3220000,16541,0,068
土地,東石段511~540地號,1041122,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,3100000,15875,0,068
土地,東石段511~540地號,1050222,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,3250000,16638,0,068
土地,東石段511~540地號,1050422,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3200000,16446,0,068
土地,東石段511~540地號,1050422,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3500000,17959,0,068
土地,東石段601~630地號,1050622,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,3300000,16927,0,068
土地,東石段511~540地號,1050922,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,5150000,26347,0,068
土地,東石段511~540地號,1051022,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3600000,18470,0,068
土地,東石段511~540地號,1060822,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,3350000,17168,0,068
土地,東石段511~540地號,1071022,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,3860000,19799,0,068
土地,東石段511~540地號,1071122,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,3750000,19262,0,068
土地,東石段511~540地號,1080322,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,3990000,20483,0,068
土地,東石段511~540地號,1080522,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,4200000,21548,0,068
土地,東石段511~540地號,1080522,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,3680000,18882,0,068
土地,東石段511~540地號,1080522,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4000000,20496,0,068
土地,東石段511~540地號,1100222,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,50000,282,0,068
土地,益民段721~750地號,1020811,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,2600000,48354,0,070
土地,益民段721~750地號,1020811,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,2670000,48300,0,070
土地,益民段721~750地號,1020811,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,1554000,48336,0,070
土地,益民段721~750地號,1100311,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6965000,72597,0,070
土地,東寧段1~30地號,1030803,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,10400000,4557,0,071
土地,東寧段1~30地號,1100203,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5700000,5944,0,071
房地(土地+建物),彰化縣埔心鄉正義路28巷1~30號,1030902,土地3建物1車位0,全,三層,透天厝,26,118.62,5,2,3,有,無,4000000,33721,0,072
房地(土地+建物),正義路28巷1~30號,1100302,土地3建物1車位0,全,三層,透天厝,32,118.62,3,3,4,有,無,5600000,47210,0,072
