交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
車位,汐萬路二段228巷31弄61~90號,1091024,土地1建物1車位1,地下一層,五層,其他,25,41.39,0,0,0,有,有,420000,,420000,0052
車位,汐萬路二段228巷31弄61~90號,1091124,土地1建物1車位1,地下一層,五層,其他,25,41.39,0,0,0,有,有,420000,,420000,0052
車位,汐萬路二段228巷31弄61~90號,1100324,土地1建物1車位1,地下一層,五層,其他,25,41.39,0,0,0,有,有,420000,,420000,0052
車位,汐萬路二段228巷31弄61~90號,1100324,土地1建物1車位1,地下一層,五層,其他,25,41.39,0,0,0,有,有,420000,,420000,0052
車位,汐萬路二段228巷31弄61~90號,1100324,土地1建物1車位1,地下一層,五層,其他,25,41.39,0,0,0,有,有,420000,,420000,0052
車位,汐萬路二段228巷31弄61~90號,1100324,土地1建物1車位1,地下一層,五層,其他,25,41.39,0,0,0,有,有,420000,,420000,0052
車位,汐萬路二段228巷31弄61~90號,1100324,土地1建物1車位1,地下一層,五層,其他,25,41.39,0,0,0,有,有,420000,,420000,0052
車位,汐萬路二段228巷31弄61~90號,1100324,土地1建物1車位1,地下一層,五層,其他,25,41.39,0,0,0,有,有,420000,,420000,0052
車位,汐萬路二段228巷31弄61~90號,1100324,土地1建物1車位1,地下一層,五層,其他,25,41.39,0,0,0,有,有,380000,,380000,0052
房地(土地+建物)+車位,新北市淡水區大同路61~90號,1060919,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),0,121.24000000000001,2,1,1,有,有,7110000,72947,1000000,0053
房地(土地+建物)+車位,大同路61~90號,1100219,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),4,121.24000000000001,2,2,1,有,有,10800000,113419,1300000,0053
房地(土地+建物),新北市淡水區水源街二段177巷43弄1~30號,1011010,土地1建物1車位0,二層,九層,華廈(10層含以下有電梯),0,71.06,2,0,2,有,有,4400000,61920,0,0054
房地(土地+建物),新北市淡水區水源街二段177巷43弄1~30號,1030510,土地1建物1車位0,二層,九層,華廈(10層含以下有電梯),2,71.06,2,0,2,有,有,5500000,77399,0,0054
房地(土地+建物),水源街二段177巷43弄1~30號,1100310,土地1建物1車位0,二層,九層,華廈(10層含以下有電梯),9,71.06,2,0,2,有,有,5550000,78103,0,0054
房地(土地+建物)+車位,新北市淡水區新市五路三段151~180號,1020903,土地1建物1車位1,五層,二十七層,住宅大樓(11層含以上有電梯),0,148.70999999999998,3,2,2,有,有,8320000,62442,960000,0055
房地(土地+建物)+車位,新市五路三段151~180號,1100303,土地1建物1車位1,五層,二十七層,住宅大樓(11層含以上有電梯),3,148.70999999999998,3,2,2,有,有,8080000,54334,0,0055
