編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOSNLLMLHGGFAO58DA,14,14.50,見其他登記事項,鋼筋混凝土造,96年6月30日,六層,六層
RPOSNLLMLHGGFAO58DA,14,7.83,見其他登記事項,鋼筋混凝土造,96年6月30日,六層,
RPPRMLKMLHGGFAO38DA,14,.04,守衛室,鋼筋混凝土造,96年6月30日,六層,一層
RPPRMLKMLHGGFAO38DA,14,21.29,集合住宅,鋼筋混凝土造,96年6月30日,六層,五層
RPPRMLKMLHGGFAO38DA,14,11.08,共同使用部份,鋼筋混凝土造,96年6月30日,六層,
RPUNMLLMLHGGFAO58DA,23,91.83,住家用,鋼筋混凝土造,86年10月30日,七層,七層
RPUNMLLMLHGGFAO58DA,23,18.62,共有部分,鋼筋混凝土造,86年10月30日,七層,
RPUNMLLMLHGGFAO58DA,23,38.20,共有部分,鋼筋混凝土造,86年10月30日,七層,
RPRRNLLMLHGGFAO78DA,,179.68,見其他登記事項,鋼筋混凝土造,109年11月4日,四層,一層 二層 三層 四層 見其他登記事項
RPRRNLLMLHGGFAO78DA,,.21,共有部分,鋼筋混凝土造,109年11月4日,四層,
RPQQMLKMLHGGFAO38DA,28,83.73,住家用,鋼筋混凝土造,82年5月17日,八層,四層
RPQQMLKMLHGGFAO38DA,28,53.61,共有部分,鋼筋混凝土造,82年5月17日,八層,
RPQQMLKMLHGGFAO38DA,28,11.39,共有部分,鋼筋混凝土造,82年5月17日,八層,
RPURNLLMLHGGFAO09DA,8,81.54,見其他登記事項,鋼筋混凝土造,101年10月10日,十層,八層
RPURNLLMLHGGFAO09DA,8,12.30,共有部分,鋼筋混凝土造,101年10月10日,十層,
RPURNLLMLHGGFAO09DA,8,12.21,共有部分,鋼筋混凝土造,101年10月10日,十四層,
RPURNLLMLHGGFAO09DA,8,74.68,共有部分,鋼筋混凝土造,101年10月10日,十四層,
RPRQMLKMLHGGFAO48DA,25,90.90,住家用,鋼筋混凝土造,85年5月22日,二十層,十六層
RPRQMLKMLHGGFAO48DA,25,17.26,共有部分,鋼筋混凝土造,85年5月22日,二十層,
RPRQMLKMLHGGFAO48DA,25,28.57,共有部分,鋼筋混凝土造,85年5月22日,二十層,
RPPPMLKMLHGGFAO18DA,42,59.40,住家用,加強磚造,68年4月14日,二層,一層 二層
RPUPMLKMLHGGFAO68DA,28,98.78,住家用,鋼筋混凝土造,81年8月12日,六層,四層
RPUPMLKMLHGGFAO68DA,28,.33,,鋼筋混凝土造,81年8月12日,六層,一層
RPUPMLKMLHGGFAO68DA,28,30.00,共有部分,鋼筋混凝土造,81年8月12日,六層,
RPUPMLKMLHGGFAO68DA,28,12.73,共有部分,鋼筋混凝土造,81年8月12日,六層,
RPTQMLTLLHGGFAO86DA,,.18,見其他登記事項,鋼筋混凝土造,109年12月8日,十四層,一層
RPTQMLTLLHGGFAO86DA,,103.53,見其他登記事項,鋼筋混凝土造,109年12月8日,十四層,三層
RPTQMLTLLHGGFAO86DA,,66.27,共有部分,鋼筋混凝土造,109年12月8日,一層,
RPTQMLTLLHGGFAO86DA,,31.64,共有部分,鋼筋混凝土造,109年12月8日,一層,
RPTQMLTLLHGGFAO86DA,,19.35,共有部分,鋼筋混凝土造,109年12月8日,十四層,
