交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),桃園市蘆竹區南山路一段31~60號,1050124,土地1建物1車位0,二十層,二十層,住宅大樓(11層含以上有電梯),20,78.28,2,2,1,有,有,3080000,39346,0,104
房地(土地+建物),南山路一段31~60號,1100224,土地1建物1車位0,二十層,二十層,住宅大樓(11層含以上有電梯),25,78.28,2,2,1,有,有,3200000,40879,0,104
房地(土地+建物)+車位,桃園市楊梅區青山一街151~180號,1071112,土地2建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),0,127.26,2,2,1,有,有,6476000,55643,1161000,105
房地(土地+建物)+車位,青山一街151~180號,1100312,土地2建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),2,127.26,2,2,1,有,有,6550000,51469,0,105
房地(土地+建物),桃園市楊梅區瑞梅街220巷1~30號,1051201,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),0,82.62,2,1,1,有,有,3900000,47204,0,106
房地(土地+建物),瑞梅街220巷1~30號,1100201,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),5,82.62,2,1,1,有,有,4250000,51440,0,106
土地,大平段151~180地號,1071025,土地3建物0車位0,,,其他,0,0.0,0,0,0,有,無,60000000,8324,0,107
土地,大平段1~30地號,1091125,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,63000000,8741,0,107
房地(土地+建物),桃園市楊梅區楊湖路一段367巷1~30號,1071025,土地2建物1車位0,一層，二層，三層，屋頂突出物,三層,工廠,15,2047.56,0,0,0,無,無,100000000,,0,108
房地(土地+建物),楊湖路一段367巷1~30號,1091125,土地2建物1車位0,全,三層,透天厝,18,2047.56,0,0,0,無,無,108000000,52746,0,108
土地,崁頭厝段崁頭厝小段1051~1080地號,1021013,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5037000,3932,0,109
土地,崁頭厝段崁頭厝小段1051~1080地號,1050713,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,10454000,6050,0,109
土地,崁頭厝段崁頭厝小段1051~1080地號,1071113,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,22330000,6461,0,109
土地,崁頭厝段崁頭厝小段1051~1080地號,1091113,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,25660000,7425,0,109
土地,啟文段1411~1440地號,1060821,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,1314232,15823,0,110
土地,啟文段1411~1440地號,1070421,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1358225,24202,0,110
土地,啟文段1411~1440地號,1090621,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1027157,16637,0,110
土地,啟文段1411~1440地號,1090621,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1120535,18149,0,110
土地,啟文段1411~1440地號,1090721,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,17600,16147,0,110
土地,啟文段1411~1440地號,1090721,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,409750,16636,0,110
土地,啟文段1411~1440地號,1090721,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,409750,16636,0,110
土地,啟文段1411~1440地號,1070721,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,409750,16636,0,110
土地,啟文段1411~1440地號,1090721,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,409750,16636,0,110
土地,啟文段1411~1440地號,1090421,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,559900,16624,0,110
土地,啟文段1411~1440地號,1090721,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6137208,16637,0,110
土地,啟文段1411~1440地號,1090721,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,753600,18146,0,110
土地,啟文段1411~1440地號,1090721,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,12600,0,0,110
土地,啟文段1411~1440地號,1090721,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,12600,0,0,110
土地,啟文段1411~1440地號,1090821,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,19791,18157,0,110
土地,啟文段1411~1440地號,1090821,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,19791,18157,0,110
土地,啟文段1411~1440地號,1090821,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,353138,18147,0,110
土地,啟文段1411~1440地號,1090821,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,12594,0,0,110
土地,啟文段1411~1440地號,1090821,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,69269,18133,0,110
土地,啟文段1411~1440地號,1090821,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,339556,18148,0,110
土地,啟文段1411~1440地號,1090821,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,753815,18151,0,110
土地,啟文段1411~1440地號,1091221,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,19463810,25712,0,110
土地,啟文段1411~1440地號,1091221,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,10729800,18150,0,110
土地,啟文段1411~1440地號,1100221,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2399400,18378,0,110
土地,啟文段1411~1440地號,1100221,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1358400,18153,0,110
土地,啟文段1411~1440地號,1100221,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,2730000,18150,0,110
房地(土地+建物),桃園縣龍潭鄉中央街211~240號,1021226,土地1建物1車位0,全,二層,透天厝,35,89.0,3,2,2,有,無,4000000,44944,0,111
房地(土地+建物),中央街211~240號,1100326,土地1建物1車位0,全,二層,透天厝,42,89.0,2,2,2,有,無,4359809,48987,0,111
房地(土地+建物)+車位,淮子埔一路46巷31~60號,1091004,土地1建物1車位1,五層,五層,公寓(5樓含以下無電梯),27,80.41,3,2,1,有,無,1800000,22385,0,112
房地(土地+建物)+車位,淮子埔一路46巷31~60號,1100304,土地1建物1車位1,五層,五層,公寓(5樓含以下無電梯),27,80.41,3,2,1,有,無,2800000,34822,0,112
房地(土地+建物),桃園縣中壢市民權路61~90號,1030122,土地1建物1車位0,六層,十層,套房(1房1廳1衛),19,20.24,1,1,1,有,有,830000,41008,0,113
房地(土地+建物),民權路61~90號,1100322,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),26,20.24,1,0,1,有,有,1050000,51877,0,113
房地(土地+建物),桃園縣中壢市自強一路31~60號,1030731,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),10,135.51999999999998,4,2,2,有,有,6500000,47963,0,114
房地(土地+建物),自強一路31~60號,1091231,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),16,135.51999999999998,4,2,2,有,有,6650000,49070,0,114
房地(土地+建物),桃園市中壢區三光路151~180號,1061104,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),11,97.05,3,2,1,有,有,5670000,58423,0,115
房地(土地+建物),三光路151~180號,1100304,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),14,97.05,3,2,1,有,有,6360000,65533,0,115
房地(土地+建物)+車位,桃園縣中壢市民族路五段511~540號,1020714,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),0,142.23,3,2,2,有,有,5150000,38369,550000,116
房地(土地+建物)+車位,桃園縣中壢市民族路五段511~540號,1030214,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),1,142.20999999999998,3,2,2,有,有,6500000,45707,0,116
房地(土地+建物)+車位,民族路五段511~540號,1100314,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),8,142.20999999999998,3,2,2,有,有,7300000,51333,0,116
土地,五權段601~630地號,1010917,土地3建物0車位0,,,其他,0,0.0,0,0,0,有,無,1800000,6960,0,117
土地,五權段601~630地號,1011017,土地3建物0車位0,,,其他,0,0.0,0,0,0,有,無,1800000,6933,0,117
土地,五權段601~630地號,1070917,土地3建物0車位0,,,其他,0,0.0,0,0,0,有,無,4600000,17718,0,117
土地,五權段601~630地號,1090817,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2737600,19259,0,117
土地,五權段601~630地號,1100317,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2737600,19259,0,117
