交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物)+車位,臺南市南區大忠里大同路二段482巷61~90號,1060406,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),0,128.59,3,2,2,有,有,6960000,54126,1100000,124
房地(土地+建物)+車位,大同路二段482巷61~90號,1100306,土地1建物1車位1,四層,,華廈(10層含以下有電梯),-1,128.59,3,2,2,有,有,7650000,59491,0,124
房地(土地+建物)+車位,臺南市東區自由路二段1~30號,1070522,土地2建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),18,139.21,3,2,2,有,有,5900000,42382,1000000,125
房地(土地+建物)+車位,自由路二段1~30號,1100222,土地2建物1車位1,九層,,住宅大樓(11層含以上有電梯),-1,139.21,3,2,2,有,有,6800000,46342,1200000,125
土地,國安段781~810地號,1090729,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1081594,9383,0,126
土地,國安段781~810地號,1090829,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2309800,11359,0,126
土地,國安段781~810地號,1100329,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,711220,12002,0,126
房地(土地+建物)+車位,臺南市安平區永華路二段811~840號,1081223,土地1建物1車位1,十八層,二十三層,住宅大樓(11層含以上有電梯),0,151.29000000000002,3,2,2,有,有,11250000,80540,1350000,127
房地(土地+建物)+車位,永華路二段811~840號,1091023,土地1建物1車位1,十八層,二十三層,住宅大樓(11層含以上有電梯),1,151.29000000000002,3,2,2,有,有,10800000,71386,0,127
房地(土地+建物)+車位,永華路二段811~840號,1100223,土地1建物1車位1,十八層,二十三層,住宅大樓(11層含以上有電梯),1,151.29000000000002,3,2,2,有,有,10350000,68412,0,127
土地,國安段1531~1560地號,1070115,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,137616000,68808,0,128
土地,國安段1531~1560地號,1091215,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,260150000,130075,0,128
房地(土地+建物)+車位,海安路三段811~840號,1061025,土地1建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),0,164.47,3,2,2,有,有,10730000,71172,1400000,129
房地(土地+建物)+車位,海安路三段811~840號,1100225,土地1建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),1,164.47,2,2,2,有,有,13280000,80744,0,129
房地(土地+建物),臺南市北區南園街29巷1~30號,1050622,土地1建物1車位0,全,二層,透天厝,45,83.48,4,2,2,有,無,3200000,38333,0,130
房地(土地+建物),臺南市北區南園街29巷1~30號,1070322,土地1建物1車位0,全,二層,透天厝,46,83.48,8,8,8,有,無,6750000,80858,0,130
房地(土地+建物),南園街29巷1~30號,1100122,土地1建物1車位0,全,二層,透天厝,49,83.48,8,0,8,有,無,7500000,89842,0,130
房地(土地+建物)+車位,臺南市安平區健康路三段331~360號,1060326,土地1建物1車位1,十七層,二十層,住宅大樓(11層含以上有電梯),0,156.8,3,2,2,有,有,7960000,50765,960000,131
房地(土地+建物)+車位,健康路三段331~360號,1100226,土地1建物1車位1,十七層,二十層,住宅大樓(11層含以上有電梯),4,156.8,3,2,2,有,有,8360000,58348,1000000,131
房地(土地+建物)+車位,臺南市安平區育平里育平路211~240號,1021210,土地1建物2車位1,四層,十七層,套房(1房1廳1衛),18,82.3,1,1,1,有,有,1900000,23086,0,132
房地(土地+建物)+車位,臺南市安平區育平路211~240號,1030510,土地1建物1車位1,四層,十七層,住宅大樓(11層含以上有電梯),19,82.3,1,1,1,有,有,2930000,35601,0,132
房地(土地+建物)+車位,育平路211~240號,1100310,土地1建物1車位1,四層,十七層,住宅大樓(11層含以上有電梯),26,82.3,1,1,1,有,有,3360000,40826,0,132
房地(土地+建物)+車位,臺南市中西區府前路二段258巷1~30號,1030801,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),21,163.61,3,1,2,有,有,5200000,31783,0,133
房地(土地+建物)+車位,府前路二段258巷1~30號,1100301,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),28,163.61,4,2,2,有,有,8000000,48897,0,133
房地(土地+建物),台南市北區長北街91~120號,1020202,土地1建物1車位0,一層，二層，騎樓,二層,店面(店鋪),40,86.03,3,2,2,有,有,3100000,36034,0,134
房地(土地+建物),長北街91~120號,1100302,土地1建物1車位0,全,二層,透天厝,48,86.03,3,2,3,有,無,8000000,92991,0,134
房地(土地+建物)+車位,臺南市安平區永華六街211~240號,1021124,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),20,186.4,4,2,2,有,有,4780000,25644,0,135
房地(土地+建物)+車位,永華六街211~240號,1100224,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),28,186.4,4,2,2,有,有,8100000,43455,0,135
房地(土地+建物),臺南市安平區建平十七街121~150號,1020706,土地1建物1車位0,六層,十六層,套房(1房1廳1衛),18,30.07,1,1,1,有,無,1800000,59860,0,136
房地(土地+建物),臺南市安平區建平十七街121~150號,1050306,土地1建物1車位0,六層,十六層,套房(1房1廳1衛),21,39.66,1,1,1,有,有,2000000,50429,0,136
房地(土地+建物),臺南市安平區建平十七街121~150號,1061006,土地1建物1車位0,六層,十六層,住宅大樓(11層含以上有電梯),22,39.66,1,0,1,有,有,1500000,37821,0,136
房地(土地+建物),建平十七街121~150號,1100306,土地1建物1車位0,六層,十六層,住宅大樓(11層含以上有電梯),26,39.66,1,0,1,有,有,1550000,39082,0,136
房地(土地+建物),正德街31~60號,1090913,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),39,106.69,3,2,2,有,有,3600000,33743,0,137
房地(土地+建物),正德街31~60號,1100313,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),40,106.69,3,1,2,有,有,5900000,55300,0,137
房地(土地+建物)+車位,臺南市北區臨安路二段31~60號,1060304,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),23,84.53,2,1,1,有,有,2800000,33124,0,138
房地(土地+建物)+車位,臨安路二段31~60號,1100304,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),27,84.53,2,1,1,有,有,3800000,44954,0,138
房地(土地+建物),臺南市北區開元路481~510號,1041206,土地3建物1車位0,七層,二十四層,住宅大樓(11層含以上有電梯),0,126.25,3,2,1,有,有,5460000,43248,0,139
房地(土地+建物),開元路481~510號,1100206,土地3建物1車位0,七層,二十四層,住宅大樓(11層含以上有電梯),5,126.25,3,2,2,有,有,6880000,54495,0,139
房地(土地+建物),臺南市中西區大德街91~120號,1040928,土地2建物1車位0,全,一層,透天厝,57,63.82,5,2,2,有,無,5100000,79912,0,140
房地(土地+建物),大德街91~120號,1100228,土地2建物1車位0,全,一層,透天厝,63,63.82,5,2,4,有,無,8100000,126919,0,140
房地(土地+建物),臺南市北區文賢路1030巷35弄1~30號,1040105,土地1建物1車位0,全,四層,透天厝,1,252.91,5,2,4,有,無,13800000,54565,0,141
房地(土地+建物),文賢路1030巷35弄1~30號,1100205,土地1建物1車位0,全,四層,透天厝,7,252.91,5,2,4,有,無,18880000,74651,0,141
房地(土地+建物)+車位,臺南市安平區健康路三段331~360號,1060327,土地1建物1車位1,二層,二十層,住宅大樓(11層含以上有電梯),0,137.01999999999998,2,1,1,有,有,6500000,47438,760000,142
房地(土地+建物)+車位,健康路三段331~360號,1100227,土地1建物1車位1,二層,二十層,住宅大樓(11層含以上有電梯),4,137.01999999999998,3,2,2,有,有,7800000,56926,0,142
房地(土地+建物)+車位,臺南市安平區健康路三段301~330號,1080422,土地1建物1車位1,二十三層,二十七層,住宅大樓(11層含以上有電梯),2,160.22,3,2,2,有,有,9310000,65067,960000,143
房地(土地+建物)+車位,健康路三段301~330號,1100122,土地1建物1車位1,二十三層,二十七層,住宅大樓(11層含以上有電梯),4,160.22,3,2,2,有,有,11000000,68656,0,143
房地(土地+建物)+車位,臺南市安平區永華路二段931~960號,1030902,土地1建物1車位2,十一層,二十六層,住宅大樓(11層含以上有電梯),1,456.24,3,2,5,有,有,34380000,75355,0,144
房地(土地+建物)+車位,永華路二段931~960號,1091202,土地1建物1車位2,十一層,二十六層,住宅大樓(11層含以上有電梯),7,456.24,4,2,5,有,有,29800000,65317,0,144
房地(土地+建物)+車位,臺南市安平區建平十七街31~60號,1021224,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),22,164.62,4,2,2,有,有,5080000,30859,0,145
房地(土地+建物)+車位,臺南市安平區建平十七街31~60號,1030624,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),22,164.62,4,2,2,有,有,5650000,34321,0,145
房地(土地+建物)+車位,臺南市安平區建平十七街31~60號,1031024,土地1建物2車位1,四層,十五層,住宅大樓(11層含以上有電梯),23,164.62,4,2,2,有,有,6600000,40092,0,145
房地(土地+建物)+車位,建平十七街31~60號,1100124,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),29,164.62,4,2,2,有,有,8380000,50905,0,145
